title,originallink,link,description,pubDate,nouns
[경제 핫 클립] 방이 왜 이렇게 많아?…요즘 아파트 최신 평면,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8047067&ref=A,https://n.news.naver.com/mnews/article/056/0011790589?sid=101,"자녀 없는 '<b>딩크족</b> 부부' 타입을 보면, 가장 먼저 방 개수가 눈에 띕니다. 식구는 둘인데, 방이 총 4개. 침실, 드레스룸 등 특화 기능을 위해서라지만, 식구 수보다 방이 많죠? 부부도 따로 자는 독립 수면 수요 등을... ","Thu, 29 Aug 2024 18:18:00 +0900","자녀,딩크족,부부,타입,먼저,개수,식구,방이,침실,드레스,특화,기능,라지,식구,방이,부부,독립,수면,수요"
"포스코이앤씨, 고령화·인구구조 변화 발맞춘 새 주거평면 패러다임 제...",http://www.fntimes.com/html/view.php?ud=2024082915041080725e6e69892f_18,http://www.fntimes.com/html/view.php?ud=2024082915041080725e6e69892f_18,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Thu, 29 Aug 2024 15:06:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
'세대별-취향별'…미래 주거 공간 패러다임 공개,https://www.thedailypost.kr/news/articleView.html?idxno=106291,https://www.thedailypost.kr/news/articleView.html?idxno=106291,이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰으며 각자가 서재와 취미공간 등으로 활용할... ,"Thu, 29 Aug 2024 13:10:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"건설사, '액티브 시니어' 정조준...'시니어 주택' 새 먹거리로 도장 '꾹...",https://www.newsquest.co.kr/news/articleView.html?idxno=230294,https://www.newsquest.co.kr/news/articleView.html?idxno=230294,"포스코이앤씨는 '내일의 주거공간 전략과 평면' 발표회를 통해 <b>딩크족</b>(2인 가구), 시니어부부, 3인 가구 등 인구구조 변화에 맞춘 미래형 아파트 평면 20종류를 공개했다. 이 가운데 5인 가족을 위한 평면은 시니어 부부와... ","Thu, 29 Aug 2024 12:54:00 +0900","포스코,내일,주거,공간,전략,평면,발표회,딩크족,가구,시니어,부부,가구,인구,구조,변화,미래,아파트,평면,종류,공개,가운데,가족,평면,시니어,부부"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",http://www.ikld.kr/news/articleView.html?idxno=299437,http://www.ikld.kr/news/articleView.html?idxno=299437,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Thu, 29 Aug 2024 08:56:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
달아오른 건설사의 '평면 경쟁'…인구 변화 맞춰 주택 디자인 다양화,http://www.goodkyung.com/news/articleView.html?idxno=245346,http://www.goodkyung.com/news/articleView.html?idxno=245346,"포스코이앤씨가 공개한 라이프스타일 맞춤형 평면(2인 <b>딩크족</b> 부부). [사진=포스코이앤씨] 건설사들이 1... 열고, <b>딩크족</b>, 노년부부, 3인가구 등 인구구조 변화에 맞춘 미래형 아파트 평면도 20종류를 공개했다. 기존 아파트... ","Thu, 29 Aug 2024 06:20:00 +0900","포스코,공개,라이프스타일,맞춤,평면,딩크족,부부,사진,포스코,건설,딩크족,노년,부부,가구,인구,구조,변화,미래,아파트,평면도,종류,공개,기존,아파트"
"포스코이앤씨, 미래 주거 새 패러다임 선봬",http://www.ksmnews.co.kr/news/view.php?idx=498672,http://www.ksmnews.co.kr/news/view.php?idx=498672,특히 공간의 유연성을 극대화하기 위해 기둥을 외각으로 배치해 평면 내 내력벽을 최소화한 점도 눈길을 끌었다.이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다.... ,"Wed, 28 Aug 2024 21:24:00 +0900","공간,유연성,극대,기둥,외각,배치,평면,내력벽,최소,점도,눈길,발표회,딩크족,가구,평면,독립,취향,공간,적극,반영"
"포스코이앤씨, 라이프스타일 맞춘 주거공간 모델 제시",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4018172,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4018172,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고, 각자가 서재·취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 20:44:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
미래세대가 원하는 주거공간은? 포스코이앤씨 新평면 개발·공개,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1107218,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1107218,"기호일보 - 아침을 여는 신문, KIHOILBO 포스코이앤씨의 2인 <b>딩크족</b> 부부를 위한 미래 주거공간 평면.... 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 학령기 자녀 2인을 둔... ","Wed, 28 Aug 2024 20:36:00 +0900","기호일보,아침,신문,포스코,딩크족,부부,미래,주거,공간,평면,발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,학령기,자녀"
"포스코이앤씨, '내일의 주거공간 전략과 평면' 발표회 개최…미래 주거...",http://www.100ssd.co.kr/news/articleView.html?idxno=113087,http://www.100ssd.co.kr/news/articleView.html?idxno=113087,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 19:10:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.thepublic.kr/news/articleView.html?idxno=233840,https://www.thepublic.kr/news/articleView.html?idxno=233840,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 19:00:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
'침실 안의 거실' 등 주거 혁신... 포스코이앤씨표 新 평면 등장,http://www.fnnews.com/news/202408281826064794,https://n.news.naver.com/mnews/article/014/0005233886?sid=101,"<b>딩크족</b>(2인 가구), 액티브시니어 등 다양화된 입주자 특성에 맞춘 실내 공간을 유연하게 제공할 계획이다.... <b>딩크족</b>을 위해선 개개인의 수면패턴이 달라 안방의 수면공간을 독립시켰다. 학령기 자녀 2인을 둔 4인... ","Wed, 28 Aug 2024 18:26:00 +0900","딩크족,가구,액티브,시니어,다양,주자,특성,실내,공간,제공,계획,딩크족,개개인,수면,패턴,달라,안방,수면,공간,독립,학령기,자녀"
"포스코이앤씨, 미래 주거공간 패러다임 제시",http://www.koreastocknews.com/news/articleView.html?idxno=103207,http://www.koreastocknews.com/news/articleView.html?idxno=103207,"예컨대 '<b>딩크족</b>'(맞벌이면서 자녀가 없는 부부)을 위한 평면은 부부의 독립적인 취향이 반영됐다. 개개인의 수면 패턴이 다르다는 사실에 착안해 안방 수면공간을 독립시켰고, 각자를 위한 취미 공간을 만들어 개인 오피스... ","Wed, 28 Aug 2024 18:16:00 +0900","딩크족,맞벌이,면서,자녀,부부,평면,부부,독립,취향,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,취미,공간,개인,오피스"
안방에 부부 독립 수면 공간,https://www.mk.co.kr/article/11103869,https://n.news.naver.com/mnews/article/009/0005357082?sid=101,"포스코이앤씨 미래형 평면 미래에는 2인 가구일지라도 '<b>딩크족</b>'을 위해 안방의 수면 공간을 분리하고, 분리된 공간 사이에 문을 설치해 출퇴근 시간이 달라도 서로의 수면에 영향을 미치지 않도록 하는 아파트 평면이... ","Wed, 28 Aug 2024 17:46:00 +0900","포스코,미래,평면,미래,가구,일지,딩크족,안방,수면,공간,분리,분리,공간,사이,설치,출퇴근,시간,달라,서로,수면,영향,아파트,평면"
"포스코이앤씨, 新평면 개발…미래 주거공간 패러다임 내놨다",https://www.apnews.kr/news/articleView.html?idxno=3023875,https://www.apnews.kr/news/articleView.html?idxno=3023875,"(2인 <b>딩크족</b>) 평면 컨셉은 유연하게 변형되는 공간이라는 의미의 'FLEXI-FORM'으로, 다양한 세대를 아우르는... 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면의 경우, 독립적인 취향을 공간에 적극 반영했다.... ","Wed, 28 Aug 2024 17:22:00 +0900","딩크족,평면,컨셉,변형,공간,의미,세대,발표회,딩크족,가구,평면,경우,독립,취향,공간,적극,반영"
&quot;라이프스타일 다른 <b>딩크족</b> 위해 수면공간 분리&quot;,https://www.hankyung.com/article/2024082821461,https://n.news.naver.com/mnews/article/015/0005026895?sid=101,수면 패턴이 다른 <b>딩크족</b>(자녀를 두지 않는 맞벌이 부부)을 위해 안방에서 수면 공간을 독립시킨 A평면... 예컨대 <b>딩크족</b>을 위한 평면은 독립적인 취향을 공간에 반영하는 데 중점을 뒀다. 개개인의 수면 패턴이 다르다는... ,"Wed, 28 Aug 2024 17:18:00 +0900","수면,패턴,다른,딩크족,자녀,맞벌이,부부,안방,수면,공간,독립,평면,딩크족,평면,독립,취향,공간,반영,중점,개개인,수면,패턴"
"포스코이앤씨, 라이프스타일 반영 20개 신평면 개발",https://biz.newdaily.co.kr/site/data/html/2024/08/28/2024082800173.html,https://biz.newdaily.co.kr/site/data/html/2024/08/28/2024082800173.html,이번 발표회에서 선보인 <b>딩크족</b>(2인가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면 패턴이 다르다는 사실에 착안해 안방 수면공간을 독립시켰고 각자가 서재‧ 취미공간 등으로 활용할 수... ,"Wed, 28 Aug 2024 17:18:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.jeonmae.co.kr/news/articleView.html?idxno=1069547,https://www.jeonmae.co.kr/news/articleView.html?idxno=1069547,라이프스타일 맞춤형 평면(2인 <b>딩크족</b>) [포스코이앤씨 제공] 평면 컨셉은 유연하게 변형되는 공간이라는... 라이프스타일 맞춤형 평면(3-4인 럭셔리키즈) [포스코이앤씨 제공] 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)... ,"Wed, 28 Aug 2024 17:08:00 +0900","라이프스타일,맞춤,평면,딩크족,포스코,제공,평면,컨셉,변형,공간,라이프스타일,맞춤,평면,럭셔리,키즈,포스코,제공,발표회,딩크족,가구"
아이 갖기 싫어 결혼 전 남편이 '믿음의 징표'로 정관 수술했으면 좋겠...,https://www.insight.co.kr/news/477567,https://www.insight.co.kr/news/477567,결혼해도 의도적으로 아이를 낳지 않는 '<b>딩크족</b>' 비중이 늘고 있다. 이 가운데 남편이 결혼 전 믿음의... 25세~39세인 청년층 기혼 가구의 27.1%는 '<b>딩크족</b>'이었다. 청년층 무자녀 가정의 비율은 2013년 22.2%에서 5%가량 늘었다.,"Wed, 28 Aug 2024 17:04:00 +0900","결혼,의도,아이,딩크족,비중,가운데,남편,결혼,믿음,세인,청년,기혼,가구,딩크족,청년,자녀,가정,비율,가량"
"포스코이앤씨, <b>딩크족</b>·5인 가족 특화 평면 선보여",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202408280396&t=NN,https://n.news.naver.com/mnews/article/215/0001177264?sid=101,"<b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수 있는 알파룸도 별도로... ","Wed, 28 Aug 2024 16:47:00 +0900","딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용,알파룸,별도"
"포스코이앤씨, 新평면으로 미래 주거 공간 패러다임 제시",https://www.delighti.co.kr/news/articleView.html?idxno=85279,https://www.delighti.co.kr/news/articleView.html?idxno=85279,2인 <b>딩크족</b> 맞춤형 평면. (사진=포스코이앤씨)  포스코이앤씨가 27일 서울 강남구 자곡동에 위치한... 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의... ,"Wed, 28 Aug 2024 16:12:00 +0900","딩크족,맞춤,평면,사진,포스코,포스코,서울,강남구,자곡동,위치,발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.newscj.com/news/articleView.html?idxno=3173786,https://www.newscj.com/news/articleView.html?idxno=3173786,"이번 발표회에서 선보인 <b>딩크족</b>을 위한 평면은 독립적인 취향을 공간에 적극 반영하고, 학령기 자녀 2인을 둔 4인 가족을 위한 평면에서는 자녀 방 사이에 공유할 수 있는 드레스룸 외 함께 공부할 수 있는 스터디룸을... ","Wed, 28 Aug 2024 16:08:00 +0900","발표회,딩크족,평면,독립,취향,공간,적극,반영,학령기,자녀,가족,평면,자녀,사이,공유,드레스,공부,스터디"
"안방 2개·자녀 전용 욕실…포스코이앤씨, 아파트 '신(新) 평면' 공개",http://www.biztribune.co.kr/news/articleView.html?idxno=319773,http://www.biztribune.co.kr/news/articleView.html?idxno=319773,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 16:02:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, '미래 라이프스타일 수용' 신평면 개발",https://www.mediapen.com/news/view/948931,https://www.mediapen.com/news/view/948931,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 15:58:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 라이프스타일 다양화에 맞춰 평면 개발..'오직 나를 위해...",http://www.dailypop.kr/news/articleView.html?idxno=81067,http://www.dailypop.kr/news/articleView.html?idxno=81067,포스코이앤씨 라이프스타일 맞춤형 평면(2인 <b>딩크족</b>) 평면 컨셉은 유연하게 변형되는 공간이라는 의미의... 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의... ,"Wed, 28 Aug 2024 15:46:00 +0900","포스코,라이프스타일,맞춤,평면,딩크족,평면,컨셉,변형,공간,의미,발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.dkilbo.com/news/articleView.html?idxno=458321,https://www.dkilbo.com/news/articleView.html?idxno=458321,"이번 발표회에서 선보인 <b>딩크족</b>(무자녀 2인가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로... ","Wed, 28 Aug 2024 15:36:00 +0900","발표회,딩크족,자녀,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간"
"포스코이앤씨, 지속가능성 추구·공간의 탈경계화 등 전략 담아 20개 라...",http://www.techholic.co.kr/news/articleView.html?idxno=213785,http://www.techholic.co.kr/news/articleView.html?idxno=213785,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 15:32:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, '더 홈 큐레이터 발표회' 개최...신평면 공개",http://www.asiaa.co.kr/news/articleView.html?idxno=184496,http://www.asiaa.co.kr/news/articleView.html?idxno=184496,라이프스타일 맞춤형 평면(2인 <b>딩크족</b>) [사진=포스코이앤씨]  포스코이앤씨는 지난 27일 서울 강남구... 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 반영했다. 안방 수면공간을... ,"Wed, 28 Aug 2024 15:26:00 +0900","라이프스타일,맞춤,평면,딩크족,사진,포스코,포스코,서울,강남구,발표회,딩크족,가구,평면,독립,취향,공간,반영,안방,수면,공간"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.pressman.kr/news/articleView.html?idxno=83995,https://www.pressman.kr/news/articleView.html?idxno=83995,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 15:10:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 미래 라이프스타일 수용 위한 평면 개발",http://www.wolyo.co.kr/news/articleView.html?idxno=246099,http://www.wolyo.co.kr/news/articleView.html?idxno=246099,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 14:56:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 개인에 맞춰 달라지는 미래 주거공간 패러다임 제시",https://www.businesspost.co.kr/BP?command=article_view&num=363806,https://www.businesspost.co.kr/BP?command=article_view&num=363806,"이번 발표회에서 선보인 <b>딩크족</b>(2인가구)를 위한 평면에는 개개인의 독립적 취향이 적극 반영됐다. 개개인의 수면 패턴이 다르다는 사실에 착안해 안방의 수면 공간을 분리했다. 각자가 서재, 취미 공간 등으로 활용할 수... ","Wed, 28 Aug 2024 14:38:00 +0900","발표회,딩크족,가구,평면,개개인,독립,취향,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,분리,각자,서재,취미,공간,활용"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",http://www.globalepic.co.kr/view.php?ud=20240828091729420062abca1943_29,http://www.globalepic.co.kr/view.php?ud=20240828091729420062abca1943_29,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할... ","Wed, 28 Aug 2024 14:36:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",http://www.thepowernews.co.kr/news/articleView.html?idxno=141967,http://www.thepowernews.co.kr/news/articleView.html?idxno=141967,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 14:30:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 미래 주거공간 패러다임 담은 20개 라이프스타일 평면 신...",https://www.cnbnews.com/news/article.html?no=678591,https://www.cnbnews.com/news/article.html?no=678591,"<b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수 있는 알파룸도 별도로... ","Wed, 28 Aug 2024 14:16:00 +0900","딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용,알파룸,별도"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://daily.hankooki.com/news/articleView.html?idxno=1121465,https://daily.hankooki.com/news/articleView.html?idxno=1121465,라이프스타일 맞춤형 평면(2인 <b>딩크족</b>)도. 사진=포스코이앤씨 포스코이앤씨 관계자는 &quot;창사 30주년을 맞이하여 지난 30년을 돌아보고 앞으로의 30년을 계획하며 고객들의 목소리에 더욱 귀 기울여 변화하는 니즈에... ,"Wed, 28 Aug 2024 14:14:00 +0900","라이프스타일,맞춤,평면,딩크족,사진,포스코,포스코,관계자,창사,주년,맞이,계획,고객,목소리,더욱,변화,니즈"
포스코이앤씨 “新평면 개발로 미래 주거공간 패러다임 제시”,https://biz.chosun.com/real_estate/real_estate_general/2024/08/28/AELDYS6MYVEB7CPX3CH2INCU7A/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001014362?sid=101,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 14:09:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
“<b>딩크족</b> 위한 평면” 포스코이앤씨 세대 맞춤 주거공간 개발했다,http://www.fnnews.com/news/202408281308135654,https://n.news.naver.com/mnews/article/014/0005233624?sid=101,"<b>딩크족</b>(2인 가구), 액티브시니어 등 다양화된 입주자 특성에 맞춘 실내 공간을 유연하게 제공할 계획이다.... <b>딩크족</b>을 위해선 개개인의 수면패턴이 달라 안방의 수면공간을 독립시켰다. 학령기 자녀 2인을 둔 4인... ","Wed, 28 Aug 2024 13:54:00 +0900","딩크족,가구,액티브,시니어,다양,주자,특성,실내,공간,제공,계획,딩크족,개개인,수면,패턴,달라,안방,수면,공간,독립,학령기,자녀"
"&quot;딩크에 시니어까지&quot;…포스코이앤씨, 새로운 아파트 평면 개발",https://www.businessplus.kr/news/articleView.html?idxno=68346,https://www.businessplus.kr/news/articleView.html?idxno=68346,<b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향 적극 반영해 안방 수면공간을 독립시키고 각자가 서재·취미공간 등으로 활용할 수 있는 알파룸을 별도 구성했다. 5인 가족을 위한 평면은 시니어 부부와 부부 각각의... ,"Wed, 28 Aug 2024 12:52:00 +0900","딩크족,가구,평면,독립,취향,적극,반영,안방,수면,공간,독립,각자,서재,취미,공간,활용,알파룸,별도,구성,가족,평면,시니어,부부,부부,각각"
"포스코이앤씨, 새 APT 평면 공개‥안방 2개·자녀 전용욕실",http://www.economytalk.kr/news/articleView.html?idxno=262810,http://www.economytalk.kr/news/articleView.html?idxno=262810,"예컨대 '<b>딩크족</b>'(맞벌이면서 자녀가 없는 부부)을 위한 평면은 부부의 독립적인 취향이 반영됐다. 2인 <b>딩크족</b> 부부를 위한 평면도 개개인의 수면 패턴이 다르다는 사실에 착안해 안방의 수면공간을 분리하고, 분리된 공간... ","Wed, 28 Aug 2024 12:00:00 +0900","딩크족,맞벌이,면서,자녀,부부,평면,부부,독립,취향,반영,딩크족,부부,평면도,개개인,수면,패턴,사실,착안,안방,수면,공간,분리,분리,공간"
"포스코이앤씨, 미래 라이프스타일 반영한 주거 평면 선보여",https://www.ntoday.co.kr/news/articleView.html?idxno=108948,https://www.ntoday.co.kr/news/articleView.html?idxno=108948,"우선 <b>딩크족</b>(2인 가구)을 위한 평면은 개개인의 수면패턴이 다르다는 점에 착안해 안방 수면공각을 독립시켰다. 독립적인 취향을 적극 반영해 각자가 서재, 취미공간 등으로 활용할 수 있는 알파룸도 별도 구성했다.... ","Wed, 28 Aug 2024 11:50:00 +0900","우선,딩크족,가구,평면,개개인,수면,패턴,착안,안방,수면,독립,독립,취향,적극,반영,각자,서재,취미,공간,활용,알파룸,별도,구성"
"포스코이앤씨, 신평면 개발로 미래 주거공간 패러다임 제시",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160266083679195,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160266083679195,"이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했다. 개개인의 수면패턴이 다르다는 사실에 착안해 안방의 수면공간을 독립시켰고 각자가 서재, 취미공간 등으로 활용할 수... ","Wed, 28 Aug 2024 11:46:00 +0900","발표회,딩크족,가구,평면,독립,취향,공간,적극,반영,개개인,수면,패턴,사실,착안,안방,수면,공간,독립,각자,서재,취미,공간,활용"
"포스코이앤씨, 신평면 개발로 미래 주거공간 제시",http://www.paxetv.com/news/articleView.html?idxno=210963,http://www.paxetv.com/news/articleView.html?idxno=210963,포스코이앤씨 라이프스타일 맞춤형 평면(2인 <b>딩크족</b>). [사진제공=포스코이앤씨] 포스코이앤씨가 지난 27일... 이번 발표회에서 선보인 <b>딩크족</b>(2인 가구)을 위한 평면은 독립적인 취향을 공간에 적극 반영했습니다.... ,"Wed, 28 Aug 2024 11:18:00 +0900","포스코,라이프스타일,맞춤,평면,딩크족,사진,제공,포스코,포스코,발표회,딩크족,가구,평면,독립,취향,공간,적극,반영"
